Time,X-Acceleration,Y-Acceleration,Z-Acceleration,X-Velocity,Y-Velocity,Z-Velocity,Composite-Acceleration,Composite-Velocity,Temperature Z,Temperature-XYZ
00:00.0,24.140625,18.140625,5.3046875,6.28125,5.578125,2.015625,26.578125,8.53125,32.75,32.25
00:00.0,18.515625,18.09375,6.626,8.9453125,8.5546875,1.721,21.453125,12.5390625,30.826,32.75
00:00.0,19.3125,15.4375,6.904296875,10.203125,9.90625,1.895996094,19.890625,14.359375,33.5625,33.375
00:00.0,20.234375,16.96875,6.87109375,8.7265625,7.890625,2.052734375,21.015625,11.90625,33.8125,33.75
00:00.0,18.28125,19.609375,6.626,12.28125,11.3671875,1.721,22.828125,16.859375,30.826,33.8125
00:00.0,17.09375,14.84375,6.3046875,10.453125,9.5078125,1.693847656,19.984375,14.2265625,33.6875,33.75
00:00.0,18.296875,16.5,7.296875,9.90625,8.9375,1.661132813,20.609375,13.453125,33.4375,33.625
00:00.0,14.0703125,17.625,6.626,9.5859375,8.75,1.721,18.171875,13.0859375,30.826,33.4375
00:00.0,21.34375,18.015625,4.984375,10.4765625,8.8359375,1.592773438,25.328125,13.8046875,33.4375,33.4375
00:00.0,15.796875,19.90625,6.7734375,8.3828125,8.1328125,1.7421875,22.515625,11.8125,34.5625,34.5625
00:00.0,22.734375,20.078125,5.921875,9.765625,8.796875,1.725585938,24.8125,13.2578125,34.875,34.875
00:00.0,25.75,19.0625,6.55859375,13.0234375,11.8125,1.806640625,26.90625,17.671875,35.6875,35.6875
00:00.0,12.82,15.203125,6.34375,5.054,7.546875,1.564941406,22.125,11.4140625,36.625,36.3125
00:00.0,14.703125,16.53125,4.91796875,9.3515625,8.515625,2.20703125,17.578125,12.75,37.75,36.9375
00:00.0,24.203125,15.234375,6.626,14.203125,13.4140625,1.721,26,19.65625,30.826,37.75
00:00.0,15.78125,15.84375,6.626,6.64453125,6.19140625,1.721,17.234375,9.1875,30.826,38.0625
00:00.0,28.203125,21.03125,7.66015625,12.453125,12.6875,2.05859375,29.765625,17.890625,38.3125,38.3125
00:00.0,16.921875,16.265625,5.890625,23.203125,23.296875,3.451171875,20.34375,33.0625,38.5625,38.5625
00:00.0,22.765625,16.578125,6.078125,20.375,20.609375,2.880859375,16.114,7.556,38.375,30.788
00:00.0,16.8125,18.546875,5.78125,18.828125,17.28125,2.6328125,21.8125,25.703125,37.875,37.875
00:00.0,24.671875,21.171875,5.44140625,32.65625,37.125,6.39453125,24.765625,49.875,37.125,37.125
00:00.0,23,18.171875,6.43359375,25.890625,26.9375,4.3203125,26.515625,37.59375,36.5625,36.5625
00:00.0,20.8125,22.109375,5.84765625,31.703125,34.78125,7.0390625,23.578125,47.59375,36,36
00:00.0,17.703125,19.140625,5.86328125,20.3125,20.625,3.478515625,21.703125,29.171875,35.6875,35.6875
00:00.0,20.296875,17.90625,7.5,16.609375,15.78125,2.44140625,22.78125,23.046875,35.375,35.375
00:00.0,18.703125,13.407,5.4453125,12.5,5.041,1.791992188,23.1875,16.75,34.9375,34.9375
00:00.0,20.375,19.96875,6.34375,34.625,34.4375,6.07421875,22.015625,49.21875,34.625,34.625
00:00.0,21.40625,20.171875,5.62109375,36.75,37.4375,6.921875,16.114,7.556,34.75,30.788
00:00.0,21.96875,21.9375,7.10546875,31.65625,30.5,5.70703125,28.4375,44.3125,34.6875,34.6875
00:00.0,18.9375,20.71875,7.75390625,35.625,36,7.01953125,22.703125,51.15625,34.5625,34.5625
00:00.0,18.125,20.734375,5.97265625,34.28125,33.5625,7.04296875,23.3125,48.375,34.40625,34.4375
00:00.0,31.4375,20.828125,6.626,44.34375,43.5,1.721,33.09375,62.65625,30.826,34.375
00:00.0,24.25,21.984375,7.04296875,18.75,17.015625,4.243164063,25.921875,25.453125,34.71875,34.375
00:00.0,20.90625,21.453125,5.578125,30.71875,32.125,3.27734375,30.40625,44.84375,35.8125,35.0625
00:00.0,19.25,18.71875,7.1796875,20.8125,19.609375,4.25,22.75,28.78125,36.4375,35.8125
00:00.0,18.859375,20.6875,6.626,24.53125,24.625,1.721,26.453125,35.03125,30.826,36.4375
00:00.0,22.515625,23.328125,6.43359375,15.5234375,15.4609375,2.5078125,26.640625,22.046875,37.25,37.25
00:00.0,12.82,18.8125,5.75,5.054,20.03125,3.1015625,23.703125,28.640625,38,38
00:00.0,23.140625,19.109375,5.9140625,45.40625,53,9.1953125,25.4375,70.375,38.8125,38.8125
00:00.0,20.0625,22.4375,7.13671875,16.71875,16.59375,2.609375,26.65625,23.703125,39.375,39.375
00:00.0,25.90625,23.65625,6.54296875,25.4375,27.875,3.9375,34.09375,37.9375,39.6875,39.6875
00:00.0,18.796875,19.671875,5.5390625,15.5,15.4140625,2.1328125,20.53125,21.953125,39.8125,39.8125
00:00.0,17.109375,22.875,5.70703125,18.703125,18.875,2.6484375,24.171875,26.71875,39.625,39.625
00:00.0,19.078125,17.359375,6.10546875,17.65625,17.90625,2.6328125,23.46875,25.28125,39,39
00:00.0,18.3125,18.9375,5.60546875,27.03125,29.265625,4.43359375,22.859375,40.09375,38.125,38.125
00:00.0,15.1875,16.6875,6.0390625,18.84375,17.171875,2.670898438,19.4375,25.625,37.125,37.5
00:00.0,26.3125,17.921875,6.265625,20.296875,19.921875,2.646484375,30.8125,28.59375,36.3125,36.75
00:00.0,20.5,18.46875,5.5859375,17.546875,16.9375,2.79296875,27.21875,24.53125,35.9375,36.3125
00:00.0,14.6015625,22.015625,6.626,17.109375,16.578125,1.721,23.75,23.984375,30.826,35.9375
